,name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,player_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,week,year
1419,Sean Longstaff,MID,Newcastle,0.0,0,0,3,0,0.3,370,0.0,0.0,0.0,0.0,28,0,0,0.2,0.0,2022-08-21T15:30:00Z,20,13,0,0,0,0,3,0,94286,0,3,3,2.0,1,-5289,8559,13848,45,True,0,3,2023
1420,Mads Bech SÃ¸rensen,DEF,Brentford,1.2,0,0,0,0,0.0,91,0.0,0.0,0.0,0.0,24,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,9,0,0,0,0,3,0,6783,0,2,3,0.0,0,-77,745,822,45,False,0,3,2023
1421,Tom Davies,MID,Everton,0.8,0,0,7,0,17.3,190,0.0,0.0,0.0,0.0,23,0,0,4.4,4.0,2022-08-20T14:00:00Z,56,16,0,0,0,0,3,0,3215,0,1,1,23.0,1,415,777,362,50,True,0,3,2023
1422,Granit Xhaka,MID,Arsenal,7.7,1,0,25,1,34.0,3,0.0,0.0,0.0,0.0,21,0,0,6.6,25.8,2022-08-20T16:30:00Z,87,3,0,0,0,0,3,0,216726,0,3,0,6.0,6,112040,137326,25286,50,False,0,3,2023
1423,Lisandro MartÃ­nez,DEF,Man Utd,-0.2,0,0,13,0,0.3,533,0.0,0.0,0.0,0.0,27,1,0,2.9,29.0,2022-08-22T19:00:00Z,90,12,0,0,0,0,3,0,208168,0,1,2,0.0,2,-80180,5888,86068,44,True,0,3,2023
1424,Pape Matar Sarr,MID,Spurs,0.5,0,0,0,0,0.0,450,0.0,0.0,0.0,0.0,29,0,0,0.0,0.0,2022-08-20T11:30:00Z,0,20,0,0,0,0,3,0,49381,0,0,1,0.0,0,-3709,4922,8631,45,True,0,3,2023
1425,Junior Firpo Adames,DEF,Leeds,0.0,0,0,0,0,0.0,239,0.0,0.0,0.0,0.0,25,0,0,0.0,0.0,2022-08-21T13:00:00Z,0,6,0,0,0,0,3,0,616,0,0,3,0.0,0,-93,31,124,45,True,0,3,2023
1426,Harvey Barnes,MID,Leicester,0.7,0,0,4,0,1.9,264,0.0,0.0,0.0,0.0,26,1,0,2.8,0.4,2022-08-20T14:00:00Z,75,17,0,0,0,0,3,0,96805,0,2,1,26.0,2,-23694,2887,26581,69,True,0,3,2023
1427,Michail Antonio,FWD,West Ham,1.7,0,0,4,0,11.1,458,0.0,0.0,0.0,0.0,30,2,0,1.9,1.6,2022-08-21T13:00:00Z,74,5,0,0,0,0,3,0,314428,0,2,0,6.0,2,-71167,23797,94964,74,True,0,3,2023
1428,Mohamed Elyounoussi,MID,Southampton,1.0,0,0,1,0,1.0,406,0.0,0.0,0.0,0.0,26,1,0,1.0,1.2,2022-08-20T14:00:00Z,90,10,0,0,0,0,3,0,7633,0,2,1,8.0,1,-839,260,1099,54,False,1,3,2023
1429,Frank Onyeka,MID,Brentford,0.8,0,0,0,0,0.0,93,0.0,0.0,0.0,0.0,24,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,9,0,0,0,0,3,0,3788,0,2,3,0.0,0,-43,555,598,50,False,0,3,2023
1430,Zidane Iqbal,MID,Man Utd,-0.5,0,0,0,0,0.0,551,0.0,0.0,0.0,0.0,27,0,0,0.0,0.0,2022-08-22T19:00:00Z,0,12,0,0,0,0,3,0,15801,0,1,2,0.0,0,-2643,1078,3721,45,True,0,3,2023
1431,Niels Nkounkou,DEF,Everton,0.5,0,0,0,0,0.0,198,0.0,0.0,0.0,0.0,23,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,16,0,0,0,0,3,0,48317,0,1,1,0.0,0,-2881,3019,5900,40,True,0,3,2023
1432,Rodrigo Bentancur,MID,Spurs,2.5,0,0,20,1,3.3,440,0.0,0.0,0.0,0.0,29,0,0,2.9,25.6,2022-08-20T11:30:00Z,90,20,0,0,0,0,3,0,37176,0,0,1,0.0,3,-441,6679,7120,55,True,0,3,2023
1433,Mason Mount,MID,Chelsea,3.3,0,0,15,0,56.0,142,0.0,0.0,0.0,0.0,25,3,0,13.7,25.6,2022-08-21T13:00:00Z,76,11,0,0,0,0,3,0,735805,0,0,3,55.0,2,-63671,65234,128905,79,False,0,3,2023
1434,Nayef Aguerd,DEF,West Ham,0.0,0,0,0,0,0.0,472,0.0,0.0,0.0,0.0,30,0,0,0.0,0.0,2022-08-21T13:00:00Z,0,5,0,0,0,0,3,0,5404,0,2,0,0.0,0,-1393,186,1579,49,True,0,3,2023
1435,Manor Solomon,MID,Fulham,0.0,0,0,0,0,0.0,562,0.0,0.0,0.0,0.0,24,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,4,0,0,0,0,3,0,744,0,2,3,0.0,0,-451,52,503,50,True,0,3,2023
1436,RaÃºl JimÃ©nez,FWD,Wolves,-0.2,0,0,4,0,0.0,476,0.0,0.0,0.0,0.0,29,1,0,0.7,1.0,2022-08-20T11:30:00Z,31,18,0,0,0,0,3,0,16733,0,0,1,6.0,1,-4112,613,4725,69,False,0,3,2023
1437,Luke Chambers,DEF,Liverpool,0.5,0,0,0,0,0.0,563,0.0,0.0,0.0,0.0,27,0,0,0.0,0.0,2022-08-22T19:00:00Z,0,14,0,0,0,0,3,0,4348,0,1,2,0.0,0,322,889,567,40,False,0,3,2023
1438,Kai Havertz,FWD,Chelsea,2.7,0,0,-2,0,13.7,145,0.0,0.0,0.0,0.0,25,3,0,3.0,7.8,2022-08-21T13:00:00Z,90,11,0,0,0,0,3,0,370461,0,0,3,8.0,2,9052,84542,75490,79,False,0,3,2023
1439,Ibrahima Diallo,MID,Southampton,0.3,0,0,0,0,0.0,416,0.0,0.0,0.0,0.0,26,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,10,0,0,0,0,3,0,59325,0,2,1,0.0,0,-6865,2501,9366,45,False,0,3,2023
1440,Adam Armstrong,FWD,Southampton,2.3,0,0,5,0,1.3,408,0.0,0.0,0.0,0.0,26,1,0,0.8,2.6,2022-08-20T14:00:00Z,69,10,0,0,0,0,3,0,80588,0,2,1,4.0,2,8212,22460,14248,55,False,0,3,2023
1441,Joe Worrall,DEF,Nott'm Forest,2.2,0,0,9,0,0.6,388,0.0,0.0,0.0,0.0,23,1,0,1.7,16.2,2022-08-20T14:00:00Z,90,8,0,0,0,0,3,0,13500,0,1,1,0.0,1,1174,2187,1013,45,False,1,3,2023
1442,Danny Welbeck,FWD,Brighton,4.7,1,0,15,1,17.7,103,0.0,0.0,0.0,0.0,30,0,0,2.8,4.6,2022-08-21T13:00:00Z,90,19,0,0,0,0,3,0,132851,0,2,0,6.0,5,13282,44746,31464,65,False,0,3,2023
1443,Jorge Luiz Frello Filho,MID,Chelsea,6.0,0,0,7,0,1.2,130,0.0,0.0,0.0,0.0,25,2,0,0.8,7.2,2022-08-21T13:00:00Z,63,11,0,0,0,0,3,0,462155,0,0,3,0.0,2,40628,112743,72115,60,False,0,3,2023
1444,Timo Werner,FWD,Chelsea,0.0,0,0,0,0,0.0,137,0.0,0.0,0.0,0.0,25,0,0,0.0,0.0,2022-08-21T13:00:00Z,0,11,0,0,0,0,3,0,27968,0,0,3,0.0,0,-15177,0,15177,79,False,0,3,2023
1445,Wayne Hennessey,GK,Nott'm Forest,-0.5,0,0,0,0,0.0,518,0.0,0.0,0.0,0.0,23,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,8,0,0,0,0,3,0,206645,0,1,1,0.0,0,-8101,4817,12918,40,False,0,3,2023
1446,Andreas Hoelgebaum Pereira,MID,Fulham,2.8,1,3,26,0,61.7,346,0.0,0.0,0.0,0.0,24,2,0,13.1,35.2,2022-08-20T14:00:00Z,90,4,0,0,0,0,3,0,2117882,0,2,3,34.0,8,-137623,122958,260581,45,True,0,3,2023
1447,RÃºben Gato Alves Dias,DEF,Man City,5.3,0,0,11,0,22.3,312,0.0,0.0,0.0,0.0,28,3,0,6.7,19.8,2022-08-21T15:30:00Z,69,15,0,0,0,0,3,0,1110529,0,3,3,25.0,1,-19254,73969,93223,60,False,0,3,2023
1448,Ellery Balcombe,GK,Brentford,0.0,0,0,0,0,0.0,100,0.0,0.0,0.0,0.0,24,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,9,0,0,0,0,3,0,12774,0,2,3,0.0,0,-1231,0,1231,40,False,0,3,2023
1449,Jean-Philippe Gbamin,MID,Everton,0.5,0,0,0,0,0.0,187,0.0,0.0,0.0,0.0,23,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,16,0,0,0,0,3,0,5242,0,1,1,0.0,0,-295,606,901,45,True,0,3,2023
1450,Oleksandr Zinchenko,DEF,Arsenal,7.3,0,0,27,1,12.5,313,0.0,0.0,0.0,0.0,21,0,0,2.6,13.6,2022-08-20T16:30:00Z,90,3,0,0,0,0,3,0,2667853,0,3,0,0.0,6,248945,434468,185523,52,False,0,3,2023
1451,Emerson Leite de Souza Junior,DEF,Spurs,5.8,0,0,29,1,7.6,445,0.0,0.0,0.0,0.0,29,0,0,4.3,13.2,2022-08-20T11:30:00Z,90,20,0,0,0,0,3,0,285445,0,0,1,22.0,6,63080,108009,44929,50,True,0,3,2023
1452,Daniel Castelo Podence,MID,Wolves,3.8,0,0,6,0,21.7,483,0.0,0.0,0.0,0.0,29,0,0,3.2,6.0,2022-08-20T11:30:00Z,58,18,0,0,0,0,3,0,179591,0,0,1,4.0,1,-11420,35401,46821,55,False,0,3,2023
1453,Michael Olise,MID,Crystal Palace,0.7,0,0,1,0,1.4,171,0.0,0.0,0.0,0.0,22,0,0,0.4,2.2,2022-08-20T14:00:00Z,20,2,0,0,0,0,3,0,14124,0,1,3,0.0,1,-47,1935,1982,55,True,0,3,2023
1454,Richie Laryea,DEF,Nott'm Forest,0.0,0,0,0,0,0.0,392,0.0,0.0,0.0,0.0,23,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,8,0,0,0,0,3,0,2285,0,1,1,0.0,0,-1029,0,1029,45,False,0,3,2023
1455,Marc Cucurella Saseta,DEF,Chelsea,2.7,0,0,10,0,22.8,112,0.0,0.0,0.0,0.0,25,3,0,4.0,6.8,2022-08-21T13:00:00Z,90,11,0,0,0,0,3,0,1064297,0,0,3,10.0,1,299794,389759,89965,50,False,0,3,2023
1456,Jamie Shackleton,MID,Leeds,0.0,0,0,0,0,0.0,234,0.0,0.0,0.0,0.0,25,0,0,0.0,0.0,2022-08-21T13:00:00Z,0,6,0,0,0,0,3,0,482,0,0,3,0.0,0,-69,0,69,45,True,0,3,2023
1457,Ollie Watkins,FWD,Aston Villa,6.0,0,0,27,0,4.7,40,0.0,0.0,0.0,0.0,22,3,1,5.7,34.8,2022-08-20T14:00:00Z,90,7,0,0,0,0,3,0,355958,0,1,3,17.0,6,64527,104255,39728,74,False,0,3,2023
1458,James Hill,DEF,Bournemouth,-1.0,0,0,0,0,0.0,539,0.0,0.0,0.0,0.0,21,0,0,0.0,0.0,2022-08-20T16:30:00Z,0,1,0,0,0,0,3,0,3186,0,3,0,0.0,0,-390,94,484,45,True,0,3,2023
1459,Adam Smith,DEF,Bournemouth,0.3,0,0,13,0,30.6,57,0.0,0.0,0.0,0.0,21,3,0,5.0,19.4,2022-08-20T16:30:00Z,90,1,0,0,0,0,3,0,15593,0,3,0,0.0,0,-1916,663,2579,45,True,1,3,2023
1460,Zack Steffen,GK,Man City,0.0,0,0,0,0,0.0,310,0.0,0.0,0.0,0.0,28,0,0,0.0,0.0,2022-08-21T15:30:00Z,0,15,0,0,0,0,3,0,2719,0,3,3,0.0,0,-362,0,362,40,False,0,3,2023
1461,Leandro Trossard,MID,Brighton,4.0,0,0,25,1,26.3,111,0.0,0.0,0.0,0.0,30,0,1,14.3,35.6,2022-08-21T13:00:00Z,90,19,0,0,0,0,3,0,198215,0,2,0,81.0,8,-11788,26387,38175,65,False,0,3,2023
1462,Ben Johnson,DEF,West Ham,1.3,0,0,5,0,15.1,471,0.0,0.0,0.0,0.0,30,0,0,2.5,9.8,2022-08-21T13:00:00Z,15,5,0,0,0,0,3,0,11994,0,2,0,0.0,1,-538,815,1353,45,True,0,3,2023
1463,Paulo Gazzaniga Farias,GK,Fulham,-0.5,0,0,0,0,0.0,207,0.0,0.0,0.0,0.0,24,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,4,0,0,0,0,3,0,487758,0,2,3,0.0,0,-26495,5320,31815,40,True,0,3,2023
1464,Jesse Lingard,MID,Nott'm Forest,3.2,0,0,9,1,18.0,527,0.0,0.0,0.0,0.0,23,0,0,2.1,3.2,2022-08-20T14:00:00Z,83,8,0,0,0,0,3,0,464906,0,1,1,0.0,3,1855,58145,56290,60,False,0,3,2023
1465,Nathan Patterson,DEF,Everton,2.2,0,0,9,0,13.0,197,0.0,0.0,0.0,0.0,23,1,0,3.1,13.8,2022-08-20T14:00:00Z,90,16,0,0,0,0,3,0,567573,0,1,1,4.0,2,86293,160577,74284,40,True,0,3,2023
1466,Jacob Murphy,MID,Newcastle,0.0,0,0,3,0,0.0,365,0.0,0.0,0.0,0.0,28,0,0,0.0,0.0,2022-08-21T15:30:00Z,7,13,0,0,0,0,3,0,510704,0,3,3,0.0,1,-55443,23163,78606,45,True,0,3,2023
1467,Sam Surridge,FWD,Nott'm Forest,0.2,0,0,0,0,0.0,391,0.0,0.0,0.0,0.0,23,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,8,0,0,0,0,3,0,144265,0,1,1,0.0,0,-10584,19129,29713,50,False,0,3,2023
1468,Jamie Vardy,FWD,Leicester,3.0,0,0,5,1,0.3,255,0.0,0.0,0.0,0.0,26,0,0,0.3,0.0,2022-08-20T14:00:00Z,64,17,0,0,0,0,3,0,404141,0,2,1,3.0,2,-24828,53398,78226,95,True,0,3,2023
1469,Benjamin White,DEF,Arsenal,5.3,0,1,29,1,4.3,10,0.0,0.0,0.0,0.0,21,0,0,1.7,11.0,2022-08-20T16:30:00Z,74,3,0,0,0,0,3,0,533476,0,3,0,2.0,7,-43654,29194,72848,45,False,0,3,2023
1470,Konstantinos Tsimikas,DEF,Liverpool,0.8,0,0,5,0,0.6,292,0.0,0.0,0.0,0.0,27,0,0,0.4,3.2,2022-08-22T19:00:00Z,5,14,0,0,0,0,3,0,8417,0,1,2,0.0,1,-459,665,1124,45,False,0,3,2023
1471,James Tomkins,DEF,Crystal Palace,0.0,0,0,0,0,0.0,153,0.0,0.0,0.0,0.0,22,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,2,0,0,0,0,3,0,72130,0,1,3,0.0,0,-11564,382,11946,40,True,0,3,2023
1472,Mohamed Elneny,MID,Arsenal,1.0,0,0,0,0,0.0,4,0.0,0.0,0.0,0.0,21,0,0,0.0,0.0,2022-08-20T16:30:00Z,0,3,0,0,0,0,3,0,131934,0,3,0,0.0,0,21882,57920,36038,44,False,0,3,2023
1473,Jackson Smith,GK,Wolves,-0.5,0,0,0,0,0.0,557,0.0,0.0,0.0,0.0,29,0,0,0.0,0.0,2022-08-20T11:30:00Z,0,18,0,0,0,0,3,0,77767,0,0,1,0.0,0,3033,7778,4745,40,False,0,3,2023
1474,Jacob Ramsey,MID,Aston Villa,1.3,0,0,14,0,12.6,47,0.0,0.0,0.0,0.0,22,3,0,2.0,7.6,2022-08-20T14:00:00Z,90,7,0,0,0,0,3,0,139775,0,1,3,0.0,2,-19268,8863,28131,54,False,0,3,2023
1475,Jamaal Lascelles,DEF,Newcastle,-1.0,0,0,0,0,0.0,360,0.0,0.0,0.0,0.0,28,0,0,0.0,0.0,2022-08-21T15:30:00Z,0,13,0,0,0,0,3,0,10703,0,3,3,0.0,0,-817,643,1460,44,True,0,3,2023
1476,Braian Ojeda RodrÃ­guez,MID,Nott'm Forest,0.0,0,0,0,0,0.0,396,0.0,0.0,0.0,0.0,23,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,8,0,0,0,0,3,0,7917,0,1,1,0.0,0,-2606,189,2795,45,False,0,3,2023
1477,Allan Saint-Maximin,MID,Newcastle,5.0,3,2,43,0,50.6,368,0.0,0.0,0.0,0.0,28,3,0,13.5,49.6,2022-08-21T15:30:00Z,90,13,0,0,0,0,3,0,550959,0,3,3,35.0,13,-125887,33343,159230,64,True,0,3,2023
1478,Kieffer Moore,FWD,Bournemouth,2.3,0,0,2,0,11.7,62,0.0,0.0,0.0,0.0,21,3,0,2.7,0.0,2022-08-20T16:30:00Z,90,1,0,0,0,0,3,0,126006,0,3,0,16.0,2,29006,55705,26699,55,True,0,3,2023
1479,Kaoru Mitoma,MID,Brighton,0.7,0,0,3,0,0.0,124,0.0,0.0,0.0,0.0,30,0,0,0.0,0.0,2022-08-21T13:00:00Z,1,19,0,0,0,0,3,0,6071,0,2,0,0.0,1,1404,2284,880,50,False,0,3,2023
1480,Flynn Downes,MID,West Ham,0.3,0,0,0,0,0.0,509,0.0,0.0,0.0,0.0,30,0,0,0.0,0.0,2022-08-21T13:00:00Z,0,5,0,0,0,0,3,0,34814,0,2,0,0.0,0,-2352,3053,5405,45,True,0,3,2023
1481,Norberto Murara Neto,GK,Bournemouth,-1.0,0,0,0,0,0.0,574,0.0,0.0,0.0,0.0,21,0,0,0.0,0.0,2022-08-20T16:30:00Z,0,1,0,0,0,0,3,0,5637,0,3,0,0.0,0,171,994,823,45,True,0,3,2023
1482,Pedro Lomba Neto,MID,Wolves,1.8,0,0,7,0,36.6,486,0.0,0.0,0.0,0.0,29,1,0,5.5,6.4,2022-08-20T11:30:00Z,70,18,0,0,0,0,3,0,1175989,0,0,1,12.0,2,-272806,43398,316204,54,False,0,3,2023
1483,Issa Diop,DEF,Fulham,-0.5,0,0,0,0,0.0,470,0.0,0.0,0.0,0.0,24,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,4,0,0,0,0,3,0,14757,0,2,3,0.0,0,-1635,556,2191,45,True,0,3,2023
1484,Emile Smith Rowe,MID,Arsenal,1.7,0,0,6,0,10.7,12,0.0,0.0,0.0,0.0,21,0,0,3.5,7.4,2022-08-20T16:30:00Z,16,3,0,0,0,0,3,0,89169,0,3,0,17.0,1,-11539,7054,18593,59,False,0,3,2023
1485,Rico Henry,DEF,Brentford,4.2,0,0,9,0,5.8,85,0.0,0.0,0.0,0.0,24,3,0,4.0,15.8,2022-08-20T14:00:00Z,90,9,0,0,0,0,3,0,128049,0,2,3,18.0,1,56256,76020,19764,45,False,0,3,2023
1486,Matt Turner,GK,Arsenal,1.0,0,0,0,0,0.0,24,0.0,0.0,0.0,0.0,21,0,0,0.0,0.0,2022-08-20T16:30:00Z,0,3,0,0,0,0,3,0,72486,0,3,0,0.0,0,-6909,4011,10920,40,False,0,3,2023
1487,Harry Wilson,MID,Fulham,0.0,0,0,0,0,0.0,212,0.0,0.0,0.0,0.0,24,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,4,0,0,0,0,3,0,5459,0,2,3,0.0,0,-2012,119,2131,59,True,0,3,2023
1488,Halil DerviÅoÄlu,FWD,Brentford,1.8,0,0,0,0,0.0,541,0.0,0.0,0.0,0.0,24,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,9,0,0,0,0,3,0,280598,0,2,3,0.0,0,88667,138804,50137,45,False,0,3,2023
1489,Tim Ream,DEF,Fulham,2.2,0,0,12,0,0.5,201,0.0,0.0,0.0,0.0,24,2,0,1.5,12.4,2022-08-20T14:00:00Z,90,4,0,0,0,0,3,0,11921,0,2,3,2.0,1,1422,2367,945,45,True,0,3,2023
1490,Sergi CanÃ³s TenÃ©s,DEF,Brentford,0.0,0,0,0,0,0.0,82,0.0,0.0,0.0,0.0,24,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,9,0,0,0,0,3,0,1244,0,2,3,0.0,0,-125,186,311,50,False,0,3,2023
1491,Joel Ward,DEF,Crystal Palace,1.0,0,0,9,0,2.7,156,0.0,0.0,0.0,0.0,22,1,0,1.4,10.8,2022-08-20T14:00:00Z,90,2,0,0,0,0,3,0,18304,0,1,3,0.0,2,-391,1412,1803,45,True,0,3,2023
1492,Hwang Hee-chan,MID,Wolves,1.8,0,0,3,0,0.8,481,0.0,0.0,0.0,0.0,29,0,0,0.9,0.0,2022-08-20T11:30:00Z,9,18,0,0,0,0,3,0,43924,0,0,1,8.0,1,-10575,4055,14630,60,False,0,3,2023
1493,Jarrad Branthwaite,DEF,Everton,0.0,0,0,0,0,0.0,196,0.0,0.0,0.0,0.0,23,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,16,0,0,0,0,3,0,2223,0,1,1,0.0,0,-285,0,285,40,True,0,3,2023
1494,Thilo Kehrer,DEF,West Ham,1.9,0,0,8,0,0.8,588,0.0,0.0,0.0,0.0,30,2,0,0.7,6.2,2022-08-21T13:00:00Z,90,5,0,0,0,0,3,0,1271,0,2,0,0.0,0,806,941,135,45,True,1,3,2023
1495,Harvey Elliott,MID,Liverpool,2.8,0,0,7,0,26.2,294,0.0,0.0,0.0,0.0,27,2,0,6.4,3.8,2022-08-22T19:00:00Z,90,14,0,0,0,0,3,0,36400,0,1,2,34.0,2,13987,21118,7131,50,False,0,3,2023
1496,Robin Koch,DEF,Leeds,2.0,0,0,21,1,0.4,230,0.0,0.0,0.0,0.0,25,0,0,1.5,14.2,2022-08-21T13:00:00Z,90,6,0,0,0,0,3,0,12002,0,0,3,0.0,6,-900,486,1386,45,True,0,3,2023
1497,Hamza Choudhury,MID,Leicester,0.0,0,0,0,0,0.0,263,0.0,0.0,0.0,0.0,26,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,17,0,0,0,0,3,0,11803,0,2,1,0.0,0,-4651,0,4651,45,True,0,3,2023
1498,Kelechi Iheanacho,FWD,Leicester,1.7,0,0,1,0,0.3,262,0.0,0.0,0.0,0.0,26,1,0,0.0,0.0,2022-08-20T14:00:00Z,14,17,0,0,0,0,3,0,74296,0,2,1,0.0,1,-3746,9199,12945,64,True,0,3,2023
1499,Yan Valery,DEF,Southampton,0.0,0,0,0,0,0.0,414,0.0,0.0,0.0,0.0,26,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,10,0,0,0,0,3,0,83934,0,2,1,0.0,0,-2427,6509,8936,40,False,0,3,2023
1500,Rayan AÃ¯t-Nouri,DEF,Wolves,1.5,0,0,4,0,3.6,487,0.0,0.0,0.0,0.0,29,1,0,4.0,15.4,2022-08-20T11:30:00Z,70,18,0,0,0,0,3,0,156168,0,0,1,21.0,1,-6443,15410,21853,45,False,1,3,2023
1501,Chem Campbell,MID,Wolves,-0.2,0,0,0,0,0.0,568,0.0,0.0,0.0,0.0,29,0,0,0.0,0.0,2022-08-20T11:30:00Z,0,18,0,0,0,0,3,0,26382,0,0,1,0.0,0,4216,10584,6368,45,False,0,3,2023
1502,Phil Jones,DEF,Man Utd,-0.5,0,0,0,0,0.0,328,0.0,0.0,0.0,0.0,27,0,0,0.0,0.0,2022-08-22T19:00:00Z,0,12,0,0,0,0,3,0,33099,0,1,2,0.0,0,-3246,1804,5050,40,True,0,3,2023
1503,Michael Keane,DEF,Everton,0.5,0,0,0,0,0.0,180,0.0,0.0,0.0,0.0,23,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,16,0,0,0,0,3,0,57353,0,1,1,0.0,0,-9434,998,10432,44,True,0,3,2023
1504,Emiliano Marcondes,MID,Bournemouth,-1.0,0,0,0,0,0.0,63,0.0,0.0,0.0,0.0,21,0,0,0.0,0.0,2022-08-20T16:30:00Z,0,1,0,0,0,0,3,0,1813,0,3,0,0.0,0,-293,94,387,49,True,0,3,2023
1505,Boubakary SoumarÃ©,MID,Leicester,0.0,0,0,0,0,0.0,269,0.0,0.0,0.0,0.0,26,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,17,0,0,0,0,3,0,41999,0,2,1,0.0,0,-3466,3030,6496,45,True,0,3,2023
1506,Kepa Arrizabalaga,GK,Chelsea,1.0,0,0,0,0,0.0,133,0.0,0.0,0.0,0.0,25,0,0,0.0,0.0,2022-08-21T13:00:00Z,0,11,0,0,0,0,3,0,21374,0,0,3,0.0,0,-1931,669,2600,45,False,0,3,2023
1507,Joe Lolley,MID,Nott'm Forest,0.0,0,0,0,0,0.0,384,0.0,0.0,0.0,0.0,23,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,8,0,0,0,0,3,0,3562,0,1,1,0.0,0,-1560,194,1754,49,False,0,3,2023
1508,Yoane Wissa,MID,Brentford,3.2,1,0,15,0,16.4,89,0.0,0.0,0.0,0.0,24,2,0,5.7,21.8,2022-08-20T14:00:00Z,82,9,0,0,0,0,3,0,15148,0,2,3,19.0,5,-3154,1486,4640,54,False,0,3,2023
1509,Harry Arter,MID,Nott'm Forest,-0.5,0,0,0,0,0.0,378,0.0,0.0,0.0,0.0,23,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,8,0,0,0,0,3,0,21550,0,1,1,0.0,0,-2367,1395,3762,45,False,0,3,2023
1510,Darko Gyabi,MID,Leeds,-1.0,0,0,0,0,0.0,247,0.0,0.0,0.0,0.0,25,0,0,0.0,0.0,2022-08-21T13:00:00Z,0,6,0,0,0,0,3,0,4507,0,0,3,0.0,0,-516,210,726,45,True,0,3,2023
1511,Manuel Lanzini,MID,West Ham,1.0,0,0,2,0,0.9,460,0.0,0.0,0.0,0.0,30,0,0,0.2,1.4,2022-08-21T13:00:00Z,15,5,0,0,0,0,3,0,27401,0,2,0,0.0,1,-3803,2592,6395,55,True,0,3,2023
1512,Ayoze PÃ©rez,MID,Leicester,2.0,1,0,10,1,13.8,260,0.0,0.0,0.0,0.0,26,0,0,2.7,5.0,2022-08-20T14:00:00Z,64,17,0,0,0,0,3,0,10867,0,2,1,8.0,6,-1535,990,2525,49,True,0,3,2023
1513,Sam Johnstone,GK,Crystal Palace,0.0,0,0,0,0,0.0,175,0.0,0.0,0.0,0.0,22,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,2,0,0,0,0,3,0,13260,0,1,3,0.0,0,-642,388,1030,45,True,0,3,2023
1514,Kasper Schmeichel,GK,Leicester,0.0,0,0,0,0,0.0,248,0.0,0.0,0.0,0.0,26,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,17,0,0,0,0,3,0,23206,0,2,1,0.0,0,-7156,0,7156,50,True,0,3,2023
1515,Marcus Forss,FWD,Brentford,0.0,0,0,0,0,0.0,97,0.0,0.0,0.0,0.0,24,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,9,0,0,0,0,3,0,12460,0,2,3,0.0,0,-2236,0,2236,45,False,0,3,2023
1516,Adam Webster,DEF,Brighton,4.7,0,0,22,1,0.9,108,0.0,0.0,0.0,0.0,30,0,0,1.5,10.0,2022-08-21T13:00:00Z,90,19,0,0,0,0,3,0,18298,0,2,0,4.0,6,1038,4094,3056,45,False,0,3,2023
1517,James Tarkowski,DEF,Everton,2.2,0,0,9,0,0.6,199,0.0,0.0,0.0,0.0,23,1,0,1.9,16.8,2022-08-20T14:00:00Z,90,16,0,0,0,0,3,0,81955,0,1,1,2.0,2,73,9027,8954,45,True,0,3,2023
1518,Stefan Bajcetic,MID,Liverpool,0.5,0,0,0,0,0.0,564,0.0,0.0,0.0,0.0,27,0,0,0.0,0.0,2022-08-22T19:00:00Z,0,14,0,0,0,0,3,0,663,0,1,2,0.0,0,103,223,120,45,False,0,3,2023
1519,Dominic Calvert-Lewin,FWD,Everton,0.0,0,0,0,0,0.0,191,0.0,0.0,0.0,0.0,23,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,16,0,0,0,0,3,0,27585,0,1,1,0.0,0,-7361,288,7649,79,True,0,3,2023
